,ID,Date,Latitude,Longitude,Year
3642,USP0000D1N,10/4/1975,-5.041,102.37299999999999,1975
3643,USP0000D1V,10/4/1975,6.398,-82.515,1975
3644,USP0000D21,10/5/1975,6.2379999999999995,127.087,1975
3645,USP0000D2P,10/6/1975,-12.519,166.49900000000002,1975
3646,USP0000D2R,10/7/1975,-4.836,101.934,1975
3647,USP0000D2U,10/7/1975,-15.408,167.516,1975
3648,USP0000D2V,10/7/1975,0.898,-26.772,1975
3649,USP0000D2X,10/7/1975,0.867,-26.495,1975
3650,USP0000D3V,10/10/1975,-25.092,-68.07300000000001,1975
3651,USP0000D3W,10/10/1975,-12.991,166.11700000000002,1975
3652,USP0000D3X,10/10/1975,-15.444,167.548,1975
3653,USP0000D42,10/11/1975,-24.894000000000002,-175.11900000000003,1975
3654,USP0000D44,10/11/1975,-24.041,-175.375,1975
3655,USP0000D48,10/11/1975,-3.335,148.515,1975
3656,USP0000D4N,10/13/1975,-24.842,-175.435,1975
3657,USP0000D4Y,10/14/1975,-7.061,129.016,1975
3658,USP0000D52,10/15/1975,-11.639000000000001,119.087,1975
3659,USP0000D5N,10/17/1975,-7.473,128.726,1975
3660,USP0000D5Y,10/17/1975,57.446000000000005,-149.00799999999998,1975
3661,USP0000D69,10/18/1975,70.843,53.69,1975
3662,USP0000D78,10/20/1975,-16.256,-177.43,1975
3663,USP0000D7G,10/21/1975,73.351,55.078,1975
3664,USP0000D7Q,10/21/1975,11.707,121.75,1975
3665,USP0000D7X,10/21/1975,11.661,121.646,1975
3666,USP0000D87,10/22/1975,-55.99100000000001,-27.678,1975
3667,USP0000D8A,10/22/1975,11.647,121.67200000000001,1975
3668,USP0000D8W,10/23/1975,-2.74,139.469,1975
3669,USP0000DA1,10/26/1975,6.577999999999999,126.834,1975
3670,USP0000DA8,10/27/1975,-9.357000000000001,110.82700000000001,1975
3671,USP0000DAB,10/27/1975,8.102,126.671,1975
3672,USP0000DAQ,10/28/1975,-22.862,-70.508,1975
3673,CI3006257,10/28/1975,37.2901667,-116.4115,1975
3674,USP0000DB0,10/29/1975,49.983999999999995,78.975,1975
3675,USP0000DB2,10/29/1975,4.052,-103.515,1975
3676,USP0000DB4,10/29/1975,-10.985,-78.107,1975
3677,USP0000DBA,10/30/1975,42.007,142.668,1975
3678,USP0000DBC,10/30/1975,-22.454,173.75799999999998,1975
3679,USP0000DBF,10/30/1975,12.536,126.132,1975
3680,USP0000DC1,10/31/1975,12.54,125.993,1975
3681,USP0000DC5,10/31/1975,12.728,125.995,1975
3682,USP0000DCV,11/1/1975,53.655,-163.366,1975
3683,USP0000DCW,11/1/1975,13.843,144.754,1975
3684,USP0000DD1,11/1/1975,11.989,125.72399999999999,1975
3685,USP0000DD2,11/1/1975,-18.467,-177.858,1975
3686,USP0000DDA,11/1/1975,-17.266,-172.66099999999997,1975
3687,USP0000DEA,11/4/1975,54.355,167.542,1975
3688,USP0000DF9,11/6/1975,12.549000000000001,126.073,1975
3689,USP0000DFS,11/8/1975,-10.958,166.09799999999998,1975
3690,USP0000DFV,11/8/1975,6.648,126.83,1975
3691,USP0000DGD,11/9/1975,13.793,125.098,1975
3692,USP0000DH2,11/11/1975,46.673,145.482,1975
3693,USP0000DH9,11/11/1975,41.486000000000004,144.195,1975
3694,USP0000DJ8,11/12/1975,4.129,125.344,1975
3695,USP0000DKU,11/15/1975,18.225,-102.185,1975
3696,USP0000DKZ,11/15/1975,12.946,125.91,1975
3697,USP0000DMH,11/17/1975,-5.055,129.916,1975
3698,USP0000DMK,11/17/1975,13.054,125.869,1975
3699,USP0000DMT,11/18/1975,-2.227,125.75399999999999,1975
3700,USP0000DN3,11/18/1975,-12.273,166.676,1975
3701,USP0000DNA,11/19/1975,-6.822,154.475,1975
3702,USP0000DNC,11/19/1975,-24.05,179.08,1975
3703,USP0000DND,11/19/1975,54.36,161.30200000000002,1975
3704,USP0000DNP,11/20/1975,-4.405,102.406,1975
3705,USP0000DNX,11/21/1975,7.513,-77.566,1975
3706,USP0000DP6,11/22/1975,8.059,126.421,1975
3707,USP0000DQ0,11/24/1975,43.288999999999994,147.546,1975
3708,USP0000DQ6,11/24/1975,-6.43,102.881,1975
3709,USP0000DQE,11/25/1975,-9.151,156.7,1975
3710,USP0000DQT,11/26/1975,-56.644,-25.304000000000002,1975
3711,USP0000DRB,11/27/1975,-17.773,-174.75799999999998,1975
3712,USP0000DRP,11/28/1975,-49.075,127.251,1975
3713,USP0000DS7,11/29/1975,-57.76,-25.339000000000002,1975
3714,USP0000DSA,11/29/1975,19.36,-155.053,1975
3715,USP0000DSC,11/29/1975,19.334,-155.024,1975
3716,USP0000DSP,11/30/1975,-5.069,145.159,1975
3717,USP0000DT0,11/30/1975,52.599,-167.18400000000003,1975
3718,USP0000DTA,12/1/1975,12.578,126.031,1975
3719,USP0000DTY,12/3/1975,-21.168000000000003,-11.619000000000002,1975
3720,USP0000DU7,12/5/1975,-6.285,124.755,1975
3721,USP0000DU9,12/5/1975,43.602,146.393,1975
3722,USP0000DUC,12/6/1975,17.416,119.682,1975
3723,USP0000DUQ,12/7/1975,-4.47,153.415,1975
3724,USP0000DV8,12/9/1975,6.051,123.723,1975
3725,USP0000DVC,12/9/1975,-14.789000000000001,-173.003,1975
3726,USP0000DW4,12/11/1975,44.794,148.99200000000002,1975
3727,USP0000DW6,12/11/1975,-11.556,-74.55199999999999,1975
3728,USP0000DWZ,12/14/1975,9.776,122.587,1975
3729,USP0000DX9,12/15/1975,0.631,-26.055,1975
3730,USP0000DY9,12/17/1975,5.2829999999999995,95.906,1975
3731,USP0000DYB,12/17/1975,-7.004,155.75,1975
3732,USP0000DYJ,12/18/1975,-5.074,151.282,1975
3733,USP0000DYP,12/18/1975,-7.12,106.075,1975
3734,USP0000DYZ,12/19/1975,-11.754000000000001,164.804,1975
3735,USP0000E01,12/21/1975,51.94,151.577,1975
3736,USP0000E0D,12/22/1975,-11.225999999999999,166.338,1975
3737,USP0000E1D,12/24/1975,27.01,55.543,1975
3738,USP0000E1F,12/24/1975,-10.735999999999999,163.30200000000002,1975
3739,USP0000E1W,12/25/1975,50.043,78.899,1975
3740,USP0000E1Y,12/25/1975,-7.32,125.47399999999999,1975
3741,USP0000E2C,12/25/1975,-4.084,142.04,1975
3742,USP0000E2T,12/26/1975,-16.264,-172.467,1975
3743,USP0000E3M,12/27/1975,43.123999999999995,147.168,1975
3744,USP0000E46,12/27/1975,-15.335999999999999,-171.907,1975
3745,USP0000E47,12/27/1975,-15.157,-171.922,1975
3746,USP0000E4M,12/28/1975,-7.978,115.07,1975
3747,USP0000E4X,12/29/1975,-56.772,-68.47800000000001,1975
3748,USP0000E68,12/31/1975,38.628,21.798000000000002,1975
3749,USP0000E7F,1/1/1976,-28.611,-177.638,1976
3750,USP0000E7J,1/1/1976,-28.949,-177.537,1976
3751,USP0000E7Q,1/1/1976,-16.59,-172.852,1976
3752,USP0000E7Z,1/1/1976,-16.785999999999998,167.252,1976
3753,USP0000E8Y,1/3/1976,26.476999999999997,128.804,1976
3754,CI3001652,1/3/1976,37.2965,-116.3331667,1976
3755,USP0000E9P,1/4/1976,-10.08,109.11399999999999,1976
3756,USP0000E9Y,1/5/1976,-13.288,-74.899,1976
3757,USP0000EAJ,1/6/1976,51.601000000000006,159.329,1976
3758,USP0000EAP,1/6/1976,51.678000000000004,159.209,1976
3759,USP0000EAU,1/6/1976,-17.916,-69.482,1976
3760,USP0000EAV,1/7/1976,-0.145,124.83200000000001,1976
3761,USP0000EBM,1/7/1976,51.651,159.498,1976
3762,USP0000EBS,1/8/1976,51.681999999999995,159.10399999999998,1976
3763,USP0000ECD,1/9/1976,-7.819,108.197,1976
3764,USP0000ECF,1/9/1976,-15.759,167.868,1976
3765,USP0000ECN,1/10/1976,-35.101,54.36,1976
3766,USP0000ED8,1/11/1976,-46.479,-101.073,1976
3767,USP0000EDQ,1/13/1976,66.157,-16.582,1976
3768,USP0000EE5,1/14/1976,-15.225,-173.515,1976
3769,USP0000EE6,1/14/1976,-29.208000000000002,-177.886,1976
3770,USP0000EE7,1/14/1976,-28.427,-177.657,1976
3771,USP0000EE8,1/14/1976,-29.941,-177.41,1976
3772,ISCGEM719016,1/14/1976,-29.543000000000003,-176.905,1976
3773,USP0000EEK,1/14/1976,-28.663,-176.854,1976
3774,USP0000EEQ,1/15/1976,-29.305,-176.42,1976
3775,USP0000EES,1/15/1976,-29.026999999999997,-176.79,1976
3776,USP0000EF3,1/15/1976,-30.375999999999998,-176.82299999999998,1976
3777,USP0000EF4,1/15/1976,-30.021,-176.83700000000002,1976
3778,USP0000EF7,1/15/1976,-30.250999999999998,-177.412,1976
3779,USP0000EFA,1/15/1976,-28.569000000000003,-177.59099999999998,1976
3780,USP0000EFN,1/15/1976,-30.151,-177.243,1976
3781,USP0000EFW,1/15/1976,-28.061999999999998,-178.36,1976
3782,USP0000EGS,1/16/1976,-29.732,-177.717,1976
3783,USP0000EH0,1/17/1976,-32.647,-178.237,1976
3784,USP0000EHR,1/18/1976,77.87100000000001,18.636,1976
3785,USP0000EHY,1/18/1976,-22.471999999999998,170.574,1976
3786,USP0000EHZ,1/18/1976,-32.404,-178.313,1976
3787,USP0000EJ2,1/18/1976,38.896,20.6,1976
3788,USP0000EJ5,1/18/1976,-30.268,-177.142,1976
3789,USP0000EKJ,1/21/1976,44.915,149.123,1976
3790,USP0000EKK,1/21/1976,44.595,149.501,1976
3791,USP0000EKM,1/21/1976,44.537,149.42600000000002,1976
3792,USP0000EKN,1/21/1976,44.496,149.309,1976
3793,USP0000EKQ,1/21/1976,44.854,149.391,1976
3794,USP0000EKZ,1/21/1976,-32.419000000000004,-179.209,1976
3795,USP0000EMA,1/21/1976,58.942,163.556,1976
3796,USP0000EN0,1/22/1976,44.388000000000005,149.61700000000002,1976
3797,USP0000EN3,1/22/1976,44.516999999999996,149.185,1976
3798,USP0000EP4,1/23/1976,-7.478,119.905,1976
3799,USP0000EPC,1/23/1976,-50.318999999999996,139.562,1976
3800,USP0000EQ7,1/24/1976,-28.635,-177.593,1976
3801,USP0000EQ8,1/24/1976,44.498999999999995,149.183,1976
3802,USP0000EQQ,1/25/1976,44.799,149.786,1976
3803,USP0000ERS,1/26/1976,-29.514,-177.079,1976
3804,USP0000ERT,1/26/1976,-29.339000000000002,-176.46099999999998,1976
3805,USP0000ERZ,1/26/1976,-15.948,-172.507,1976
3806,USP0000ES5,1/27/1976,-6.7620000000000005,154.886,1976
3807,USP0000ESG,1/27/1976,-29.894000000000002,-176.833,1976
3808,USP0000ET1,1/28/1976,44.343,149.304,1976
3809,USP0000EUN,1/31/1976,-21.468000000000004,-179.292,1976
3810,USP0000EV1,2/1/1976,-29.453000000000003,-177.295,1976
3811,USP0000EV2,2/1/1976,-7.632999999999999,127.51799999999999,1976
3812,USP0000EV3,2/1/1976,17.172,-100.189,1976
3813,USP0000EV8,2/1/1976,-9.817,123.75200000000001,1976
3814,USP0000EVU,2/2/1976,51.501999999999995,159.49200000000002,1976
3815,USP0000EVW,2/2/1976,-16.011,-175.232,1976
3816,USP0000EWK,2/3/1976,-25.136,179.69299999999998,1976
3817,USP0000EWT,2/3/1976,-18.108,-175.032,1976
3818,USP0000EWV,2/3/1976,54.504,161.892,1976
3819,USP0000EX3,2/4/1976,15.324000000000002,-89.101,1976
3820,USP0000EXR,2/5/1976,23.456,125.58200000000001,1976
3821,USP0000EXY,2/5/1976,-21.701999999999998,-68.222,1976
3822,USP0000EY3,2/5/1976,43.06,145.852,1976
3823,USP0000EYN,2/6/1976,-5.98,146.30700000000002,1976
3824,USP0000EYQ,2/6/1976,14.764000000000001,-90.61,1976
3825,USP0000EZA,2/8/1976,15.571,-88.46600000000001,1976
3826,USP0000F03,2/9/1976,21.588,-106.61399999999999,1976
3827,USP0000F09,2/10/1976,44.474,149.286,1976
3828,USP0000F0Q,2/11/1976,-6.434,154.96,1976
3829,USP0000F12,2/11/1976,-15.257,-172.271,1976
3830,USP0000F19,2/12/1976,-4.637,152.768,1976
3831,CI3002022,2/12/1976,37.271333299999995,-116.4883333,1976
3832,USP0000F1D,2/12/1976,-12.433,166.368,1976
3833,USP0000F1K,2/13/1976,15.67,121.70299999999999,1976
3834,USP0000F1M,2/13/1976,13.915999999999999,120.12299999999999,1976
3835,USP0000F1Q,2/14/1976,-57.413999999999994,-64.415,1976
3836,USP0000F1X,2/14/1976,26.558000000000003,140.275,1976
3837,USP0000F1Y,2/14/1976,-23.191999999999997,-177.415,1976
3838,USP0000F2A,2/14/1976,-8.082,108.60700000000001,1976
3839,USP0000F2F,2/15/1976,13.0,125.788,1976
3840,USP0000F2U,2/15/1976,9.945,-69.693,1976
3841,USP0000F2X,2/15/1976,-28.385,-176.791,1976
3842,USP0000F3R,2/18/1976,-29.750999999999998,-177.209,1976
3843,USP0000F3X,2/18/1976,-5.266,151.747,1976
3844,USP0000F4C,2/19/1976,19.885,-76.878,1976
3845,USP0000F4W,2/20/1976,13.677,-92.264,1976
3846,USP0000F5A,2/21/1976,-22.951,171.812,1976
3847,USP0000F5N,2/22/1976,-3.3560000000000003,145.235,1976
3848,USP0000F5T,2/22/1976,3.1660000000000004,99.015,1976
3849,USP0000F5Y,2/22/1976,-6.313,154.778,1976
3850,USP0000F6E,2/23/1976,23.019000000000002,121.68700000000001,1976
3851,USP0000F6K,2/23/1976,51.471000000000004,-130.442,1976
3852,USP0000F84,2/27/1976,-19.480999999999998,-69.065,1976
3853,USP0000F8Q,2/28/1976,-39.999,-74.727,1976
3854,USP0000F9H,3/1/1976,-9.266,157.276,1976
3855,USP0000F9R,3/2/1976,-6.281000000000001,154.797,1976
3856,USP0000FA8,3/3/1976,-8.232000000000001,121.43799999999999,1976
3857,USP0000FAC,3/4/1976,-14.744000000000002,167.104,1976
3858,USP0000FB2,3/6/1976,0.838,122.6,1976
3859,USP0000FB7,3/6/1976,-7.266,155.441,1976
3860,USP0000FBW,3/8/1976,-10.729000000000001,165.019,1976
3861,USP0000FC7,3/8/1976,-11.845999999999998,166.392,1976
3862,USP0000FCY,3/10/1976,16.759,-61.13,1976
3863,USP0000FE4,3/13/1976,-6.256,154.716,1976
3864,CI3002345,3/14/1976,37.306,-116.4715,1976
3865,CI3002390,3/17/1976,37.2558333,-116.31183329999999,1976
3866,USP0000FH3,3/19/1976,36.607,67.785,1976
3867,USP0000FHA,3/20/1976,24.284000000000002,121.8,1976
3868,USP0000FHT,3/20/1976,-39.109,177.13400000000001,1976
3869,USP0000FK9,3/24/1976,-29.886999999999997,-177.873,1976
3870,USP0000FKB,3/24/1976,-56.148,-27.427,1976
3871,USP0000FMD,3/25/1976,-11.94,166.204,1976
3872,USP0000FMN,3/25/1976,1.1520000000000001,-90.601,1976
3873,USP0000FN3,3/26/1976,-58.864,-25.557,1976
3874,USP0000FN9,3/27/1976,-38.626,78.259,1976
3875,USP0000FNA,3/27/1976,-38.795,78.328,1976
3876,USP0000FNG,3/27/1976,-30.576999999999998,-178.19799999999998,1976
3877,USP0000FNT,3/28/1976,13.773,144.687,1976
3878,USP0000FP8,3/28/1976,-5.001,105.052,1976
3879,USP0000FPC,3/28/1976,33.779,-38.629,1976
3880,USP0000FPG,3/29/1976,3.929,-85.88,1976
3881,USP0000FPS,3/29/1976,46.015,149.507,1976
3882,USP0000FQZ,4/1/1976,-12.89,166.449,1976
3883,USP0000FR7,4/2/1976,35.955999999999996,141.576,1976
3884,USP0000FRA,4/2/1976,-57.416000000000004,-25.67,1976
3885,USP0000FS8,4/5/1976,-62.696999999999996,167.398,1976
3886,USP0000FSA,4/5/1976,-15.245,-173.287,1976
3887,USP0000FSD,4/5/1976,40.217,112.219,1976
3888,USP0000FSF,4/5/1976,21.816999999999997,95.417,1976
3889,USP0000FSM,4/6/1976,-3.873,152.092,1976
3890,USP0000FST,4/7/1976,17.62,145.547,1976
3891,USP0000FSY,4/8/1976,-28.090999999999998,-70.752,1976
3892,USP0000FT0,4/8/1976,40.311,63.773,1976
3893,USP0000FT1,4/8/1976,40.167,63.806000000000004,1976
3894,USP0000FTT,4/9/1976,0.782,-79.804,1976
3895,USP0000FTV,4/9/1976,0.905,122.375,1976
3896,USP0000FU2,4/10/1976,-6.428,154.827,1976
3897,USP0000FU8,4/10/1976,-17.656,-178.50099999999998,1976
3898,USP0000FV0,4/12/1976,-32.736,-179.66299999999998,1976
3899,USP0000FVZ,4/14/1976,23.221,120.75299999999999,1976
3900,USP0000FW1,4/14/1976,-51.905,139.471,1976
3901,USP0000FY4,4/18/1976,-25.837,-68.774,1976
3902,USP0000FYC,4/19/1976,40.172,143.244,1976
3903,USP0000FYP,4/19/1976,4.132,124.806,1976
3904,USP0000FZ2,4/20/1976,53.534,-165.465,1976
3905,USP0000FZ3,4/20/1976,-7.215,155.086,1976
3906,USP0000FZT,4/21/1976,10.280999999999999,92.875,1976
3907,USP0000FZW,4/21/1976,43.403,17.49,1976
3908,USP0000G09,4/22/1976,28.714000000000002,52.128,1976
3909,USP0000G0W,4/24/1976,34.111999999999995,141.591,1976
3910,USP0000G15,4/24/1976,-28.500999999999998,-70.306,1976
3911,USP0000G1X,4/25/1976,-47.571999999999996,99.919,1976
3912,USP0000G2W,4/28/1976,-4.562,149.886,1976
3913,USP0000G34,4/29/1976,-28.197,-176.877,1976
3914,USP0000G3B,4/29/1976,-62.872,167.62599999999998,1976
3915,USP0000G3H,4/29/1976,40.888000000000005,42.855,1976
3916,USP0000G4E,5/2/1976,-5.981,146.317,1976
3917,USP0000G4V,5/4/1976,7.992000000000001,-38.015,1976
3918,USP0000G4X,5/4/1976,-21.928,-175.033,1976
3919,USP0000G52,5/4/1976,-44.641999999999996,167.57299999999998,1976
3920,USP0000G54,5/4/1976,-23.767,-175.547,1976
3921,USP0000G59,5/5/1976,-29.934,-177.83700000000002,1976
3922,USP0000G5E,5/5/1976,-21.725,-68.163,1976
3923,USP0000G5V,5/6/1976,46.356,13.275,1976
3924,USP0000G6R,5/7/1976,46.35,12.945,1976
3925,USP0000G70,5/7/1976,-28.041,-71.322,1976
3926,USP0000G8H,5/9/1976,-7.452999999999999,154.63,1976
3927,USP0000G8K,5/9/1976,-7.4510000000000005,154.708,1976
3928,USP0000G9D,5/11/1976,-7.577999999999999,154.595,1976
3929,USP0000G9F,5/11/1976,-7.603,154.697,1976
3930,USP0000G9G,5/11/1976,-51.506,139.678,1976
3931,USP0000G9K,5/11/1976,-51.603,139.683,1976
3932,USP0000G9N,5/11/1976,37.56,20.352,1976
3933,USP0000GAQ,5/13/1976,-4.612,130.408,1976
3934,USP0000GB2,5/14/1976,10.782,-43.498000000000005,1976
3935,USP0000GB9,5/14/1976,-6.375,150.34799999999998,1976
3936,USP0000GBP,5/15/1976,4.461,19.348,1976
3937,USP0000GC6,5/15/1976,-11.637,-74.47800000000001,1976
3938,USP0000GCG,5/16/1976,-54.617,-132.52200000000002,1976
3939,USP0000GCJ,5/17/1976,40.381,63.472,1976
3940,USP0000GD8,5/18/1976,-59.949,154.077,1976
3941,USP0000GDV,5/19/1976,4.4639999999999995,-75.783,1976
3942,USP0000GED,5/19/1976,-31.116999999999997,-177.791,1976
3943,USP0000GEF,5/20/1976,-15.936,-175.093,1976
3944,USP0000GEU,5/21/1976,3.6839999999999997,125.07700000000001,1976
3945,USP0000GEY,5/21/1976,-5.919,145.845,1976
3946,USP0000GF6,5/21/1976,31.009,141.65,1976
3947,USP0000GFG,5/22/1976,-5.577999999999999,154.265,1976
3948,USP0000GFP,5/22/1976,-31.116999999999997,-177.83900000000003,1976
3949,USP0000GFR,5/22/1976,-5.579,148.293,1976
3950,USP0000GG7,5/23/1976,-4.935,153.691,1976
3951,USP0000GGG,5/23/1976,-10.489,-78.322,1976
3952,USP0000GGP,5/24/1976,-31.175,-177.65099999999998,1976
3953,USP0000GGT,5/24/1976,-4.942,153.983,1976
3954,USP0000GGU,5/24/1976,11.507,-86.845,1976
3955,USP0000GGV,5/24/1976,31.250999999999998,141.615,1976
3956,USP0000GHF,5/25/1976,51.606,159.363,1976
3957,USP0000GHP,5/25/1976,-17.357,167.787,1976
3958,USP0000GJX,5/27/1976,-5.39,154.08100000000002,1976
3959,USP0000GM6,5/29/1976,24.57,98.95299999999999,1976
3960,USP0000GM8,5/29/1976,24.531,98.71,1976
3961,USP0000GMT,5/30/1976,-1.052,127.036,1976
3962,USP0000GMU,5/30/1976,-41.637,-75.411,1976
3963,USP0000GNP,5/31/1976,24.343000000000004,98.64200000000001,1976
3964,USP0000GP3,5/31/1976,24.377,98.771,1976
3965,USP0000GQ2,6/2/1976,-62.753,-160.054,1976
3966,USP0000GQ6,6/3/1976,-26.574,178.30900000000003,1976
3967,USP0000GQ8,6/3/1976,-5.2010000000000005,153.442,1976
3968,USP0000GQK,6/4/1976,38.315,142.667,1976
3969,USP0000GQN,6/4/1976,23.888,143.063,1976
3970,USP0000GR0,6/5/1976,-10.086,161.012,1976
3971,USP0000GR3,6/5/1976,-7.445,154.733,1976
3972,USP0000GRA,6/6/1976,-10.097999999999999,161.046,1976
3973,USP0000GS3,6/7/1976,14.087,124.829,1976
3974,USP0000GS7,6/7/1976,17.403,-100.635,1976
3975,USP0000GSK,6/8/1976,-16.299,167.26,1976
3976,USP0000GSX,6/9/1976,24.894000000000002,98.75200000000001,1976
3977,USP0000GT7,6/9/1976,-4.862,125.709,1976
3978,USP0000GT8,6/9/1976,-6.515,151.412,1976
3979,USP0000GUK,6/12/1976,37.545,20.551,1976
3980,USP0000GV7,6/13/1976,-0.179,125.036,1976
3981,USP0000GVB,6/13/1976,-15.305,-75.415,1976
3982,USP0000GW3,6/15/1976,0.5429999999999999,134.79399999999998,1976
3983,USP0000GWM,6/15/1976,-1.4380000000000002,-14.069,1976
3984,USP0000GXK,6/17/1976,46.162,12.864,1976
3985,USP0000GXX,6/18/1976,-24.814,-175.356,1976
3986,USP0000GY5,6/18/1976,-15.297,-75.49600000000001,1976
3987,USP0000GY7,6/18/1976,-15.205,-75.441,1976
3988,USP0000GYS,6/19/1976,-18.02,65.414,1976
3989,USP0000GYX,6/20/1976,24.741999999999997,125.929,1976
3990,USP0000GZB,6/20/1976,3.397,96.318,1976
3991,USP0000GZR,6/21/1976,3.3960000000000004,96.404,1976
3992,USP0000H0T,6/23/1976,0.5429999999999999,134.80700000000002,1976
3993,USP0000H10,6/23/1976,-59.661,-26.443,1976
3994,USP0000H15,6/24/1976,3.4,96.387,1976
3995,USP0000H1J,6/25/1976,29.913,138.582,1976
3996,USP0000H1P,6/25/1976,-4.603,140.091,1976
3997,USP0000H1Q,6/25/1976,-4.273,139.862,1976
3998,USP0000H24,6/26/1976,3.665,126.75,1976
3999,USP0000H30,6/27/1976,-4.633,140.192,1976
4000,USP0000H34,6/27/1976,-5.129,151.618,1976
4001,USP0000H48,6/29/1976,-33.816,-177.834,1976
4002,USP0000H4S,6/30/1976,-2.113,101.947,1976
4003,USP0000H53,7/1/1976,-29.522,25.182,1976
4004,USP0000H6A,7/4/1976,49.915,78.952,1976
4005,USP0000H6Q,7/5/1976,3.242,128.201,1976
4006,USP0000H6U,7/5/1976,-50.138999999999996,-114.815,1976
4007,USP0000H7J,7/7/1976,-9.55,154.333,1976
4008,USP0000H8Q,7/10/1976,47.358000000000004,145.718,1976
4009,USP0000H98,7/11/1976,7.337000000000001,-78.47,1976
4010,USP0000H9B,7/11/1976,7.385,-78.20100000000001,1976
4011,USP0000H9G,7/11/1976,7.409,-78.127,1976
4012,USP0000H9H,7/11/1976,7.037000000000001,-78.134,1976
4013,USP0000HB9,7/14/1976,7.3839999999999995,-77.991,1976
4014,USP0000HBG,7/14/1976,-8.17,114.88799999999999,1976
4015,USP0000HBK,7/14/1976,-8.127,114.86200000000001,1976
4016,USP0000HCR,7/17/1976,5.7989999999999995,-82.74,1976
4017,USP0000HCV,7/17/1976,-4.607,139.954,1976
4018,USP0000HDC,7/17/1976,-4.157,152.755,1976
4019,USP0000HEF,7/20/1976,-21.693,-113.243,1976
4020,USP0000HEG,7/20/1976,-4.73,101.822,1976
4021,USP0000HF6,7/21/1976,24.781999999999996,98.698,1976
4022,USP0000HGF,7/23/1976,-3.508,148.64700000000002,1976
4023,USP0000HGH,7/23/1976,-29.967,-114.427,1976
4024,USP0000HGQ,7/24/1976,-58.957,-25.482,1976
4025,USP0000HH0,7/24/1976,-4.534,139.94899999999998,1976
4026,USP0000HHF,7/26/1976,-21.906999999999996,-113.33200000000001,1976
4027,USP0000HHH,7/26/1976,4.956,118.30799999999999,1976
4028,USP0000HJG,7/27/1976,39.57,117.978,1976
4029,USP0000HK6,7/28/1976,39.664,118.40100000000001,1976
4030,USP0000HKE,7/28/1976,-20.195999999999998,170.00400000000002,1976
4031,USP0000HKF,7/28/1976,-20.266,170.012,1976
4032,USP0000HKK,7/28/1976,39.295,72.79,1976
4033,USP0000HKQ,7/28/1976,43.172,45.603,1976
4034,USP0000HKT,7/28/1976,-56.06100000000001,-27.284000000000002,1976
4035,USP0000HKZ,7/29/1976,47.782,48.12,1976
4036,USP0000HN4,7/31/1976,-30.322,-177.96400000000003,1976
4037,USP0000HPM,8/2/1976,-20.609,169.274,1976
4038,USP0000HQP,8/4/1976,-35.647,-14.035,1976
4039,USP0000HR1,8/5/1976,6.982,94.31200000000001,1976
4040,USP0000HRF,8/6/1976,-34.525,-179.577,1976
4041,USP0000HSC,8/9/1976,-20.842,-175.045,1976
4042,USP0000HSQ,8/10/1976,2.136,-79.024,1976
4043,USP0000HTK,8/12/1976,-10.954,162.487,1976
4044,USP0000HTQ,8/12/1976,3.55,124.325,1976
4045,USP0000HTR,8/12/1976,26.68,97.07,1976
4046,USP0000HV8,8/16/1976,32.751999999999995,104.15700000000001,1976
4047,USP0000HVB,8/16/1976,6.2620000000000005,124.023,1976
4048,USP0000HVC,8/16/1976,7.199,123.615,1976
4049,USP0000HVG,8/16/1976,7.037000000000001,123.69,1976
4050,USP0000HVV,8/16/1976,7.381,123.384,1976
4051,USP0000HW0,8/17/1976,10.062999999999999,125.866,1976
4052,USP0000HW4,8/17/1976,7.249,122.939,1976
4053,USP0000HW6,8/17/1976,6.476,123.93700000000001,1976
4054,USP0000HWD,8/17/1976,7.275,123.29899999999999,1976
4055,USP0000HWX,8/17/1976,-30.396,-177.745,1976
4056,USP0000HX4,8/18/1976,6.441,123.946,1976
4057,USP0000HXH,8/18/1976,-30.265,-177.762,1976
4058,USP0000HXR,8/18/1976,6.922999999999999,123.691,1976
4059,USP0000HY1,8/19/1976,-30.275,-177.36599999999999,1976
4060,USP0000HYJ,8/19/1976,14.499,123.766,1976
4061,USP0000HYS,8/20/1976,45.048,149.781,1976
4062,USP0000HYV,8/20/1976,-20.412,-69.993,1976
4063,USP0000HZE,8/21/1976,-6.722,129.567,1976
4064,USP0000HZV,8/21/1976,32.571,104.249,1976
4065,USP0000HZY,8/22/1976,60.22,-153.304,1976
4066,USP0000J0J,8/22/1976,-14.047,170.93900000000002,1976
4067,USP0000J0P,8/23/1976,32.492,104.181,1976
4068,USP0000J0R,8/23/1976,6.52,124.085,1976
4069,USP0000J1G,8/24/1976,-25.326,-70.694,1976
4070,USP0000J1S,8/25/1976,13.045,124.445,1976
4071,USP0000J2P,8/28/1976,49.968999999999994,79.001,1976
4072,USP0000J39,8/29/1976,-2.568,126.98299999999999,1976
4073,USP0000J3D,8/29/1976,-29.756,-111.75200000000001,1976
4074,USP0000J3R,8/29/1976,-29.627,-178.264,1976
4075,USP0000J45,8/30/1976,1.099,147.53,1976
4076,USP0000J4J,8/31/1976,-56.251999999999995,-26.217,1976
4077,USP0000J4Y,8/31/1976,-28.29,-176.63299999999998,1976
4078,USP0000J5A,9/1/1976,-20.414,169.364,1976
4079,USP0000J73,9/4/1976,-10.247,161.094,1976
